cites_first_order_id,id,doi,title,publication_date,type,cited_by_api_url,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name
https://openalex.org/W2887180609,https://openalex.org/W4387164022,https://doi.org/10.1146/annurev-virology-111821-104408,What Have We Learned by Resurrecting the 1918 Influenza Virus?,2023-09-29,review,https://api.openalex.org/works?filter=cites:W4387164022,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Immune Response and Inflammation,Medicine; Medicine; Immunology and Microbiology,Health Sciences; Health Sciences; Life Sciences,Pandemic; H5N1 genetic structure; Influenza pandemic,Biology; Virus; Virology; Pandemic; Pathogenicity; H5N1 genetic structure; Influenza pandemic; Virulence; Infectious disease (medical specialty); Influenza A virus; Genetics; Disease; Coronavirus disease 2019 (COVID-19); Gene; Microbiology; Medicine; Pathology,,
https://openalex.org/W2887180609,https://openalex.org/W3151926724,https://doi.org/10.1007/s00439-021-02272-5,Addressing the dark matter of gene therapy: technical and ethical barriers to clinical application,2021-04-08,review,https://api.openalex.org/works?filter=cites:W3151926724,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; Biomedical Ethics and Regulation; Pluripotent Stem Cells Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Rigour; Bioethics,Genome editing; Engineering ethics; Rigour; CRISPR; Genetic enhancement; Bioethics; Biology; Bioinformatics; Genetics; Gene; Engineering; Epistemology; Philosophy,CRISPR-Cas Systems; Gene Editing; Gene Editing; Genetic Therapy; Genetic Therapy; Germ Cells; Humans,None; None; methods; methods; None; None; None
https://openalex.org/W2887180609,https://openalex.org/W3004972517,https://doi.org/10.1109/bibm47256.2019.8982987,SeqScreen: a biocuration platform for robust taxonomic and biological process characterization of nucleic acid sequences of interest,2019-11-01,article,https://api.openalex.org/works?filter=cites:W3004972517,Genomics and Phylogenetic Studies,Molecular Biology,Life Sciences,Genomics and Phylogenetic Studies; RNA and protein synthesis mechanisms; Bacteriophages and microbial interactions,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Environmental Science",Life Sciences; Life Sciences; Physical Sciences,Biological data,Nucleic acid; Process (computing); Computational biology; Computer science; Biological data; Biology; Biochemistry; Bioinformatics; Programming language,,
https://openalex.org/W2887180609,https://openalex.org/W3197495824,https://doi.org/10.1007/978-94-024-2086-9_1,Biosecurity for Synthetic Biology and Emerging Biotechnologies: Critical Challenges for Governance,2021-01-01,book-chapter,https://api.openalex.org/works?filter=cites:W3197495824,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,"CRISPR and Genetic Engineering; Bacillus and Francisella bacterial research; Law, AI, and Intellectual Property","Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Computer Science",Life Sciences; Life Sciences; Physical Sciences,Biosecurity; Synthetic Biology,Biosecurity; Synthetic biology; Biotechnology; Biochemical engineering; Engineering; Biology; Nanotechnology; Ecology; Computational biology; Materials science,,
https://openalex.org/W2887180609,https://openalex.org/W4386368841,https://doi.org/10.4324/9781003275992-4,Feminism and Enhancement,2023-09-01,book-chapter,https://api.openalex.org/works?filter=cites:W4386368841,"Neuroethics, Human Enhancement, Biomedical Innovations",Cognitive Neuroscience,Life Sciences,"Neuroethics, Human Enhancement, Biomedical Innovations",Neuroscience,Life Sciences,,Feminism; Sociology; Gender studies,,
https://openalex.org/W2887180609,https://openalex.org/W2987026207,https://doi.org/10.1016/j.drudis.2019.10.012,Changing biotechnology dynamics — a blessing or a curse?,2019-11-03,article,https://api.openalex.org/works?filter=cites:W2987026207,Biotechnology and Related Fields,"Public Health, Environmental and Occupational Health",Health Sciences,"Biotechnology and Related Fields; CRISPR and Genetic Engineering; Science, Research, and Medicine","Medicine; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences; Health Sciences,Blessing; Pharmaceutical Sciences,Blessing; Curse; Biotechnology; Pharmaceutical sciences; Computational biology; Biology; Sociology; Geography; Pharmacology; Anthropology; Archaeology,,
https://openalex.org/W2887180609,https://openalex.org/W4308799004,https://doi.org/10.1016/j.jobb.2022.11.001,Overview and prospects of food biosafety,2022-11-11,article,https://api.openalex.org/works?filter=cites:W4308799004,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Genetically Modified Organisms Research; Animal Disease Management and Epidemiology,Medicine; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Health Sciences; Life Sciences; Life Sciences,Biosafety; Biosecurity; Food supply,Biosafety; Food safety; Food chain; Business; Food security; Supply chain; Agriculture; Biosecurity; Biotechnology; Food processing; Food supply; Agricultural science; Marketing; Biology; Ecology; Food science,,
https://openalex.org/W2999251284,https://openalex.org/W4293677447,https://doi.org/10.3390/pathogens11080892,Comparative Pathology of Zoonotic Orthopoxviruses,2022-08-09,review,https://api.openalex.org/works?filter=cites:W4293677447,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox; Variola virus; Orthopoxvirus; Zoonotic disease; Poxviridae; Contagious disease; Human Pathology,Monkeypox; Variola virus; Orthopoxvirus; Smallpox; Zoonotic disease; Vaccination; Virology; Disease; Poxviridae; Contagious disease; Human Pathology; Biology; Medicine; Vaccinia; Pathology; Biochemistry; Gene; Recombinant DNA,,
https://openalex.org/W2999251284,https://openalex.org/W3099517478,https://doi.org/10.36233/0507-4088-2020-65-5-1,"Formation of population gene pools of zoonotic viruses, potentially threatening biosafety",2020-11-14,article,https://api.openalex.org/works?filter=cites:W3099517478,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Poxvirus research and outbreaks; Viral gastroenteritis research and epidemiology,Medicine; Immunology and Microbiology; Medicine,Health Sciences; Life Sciences; Health Sciences,Pandemic; Gene pool; Zoonosis,Population; Biology; Transmission (telecommunications); Pandemic; Gene pool; Zoonosis; Zoology; Virology; Coronavirus disease 2019 (COVID-19); Demography; Medicine; Infectious disease (medical specialty); Genetic diversity; Disease; Pathology; Sociology; Electrical engineering; Engineering,,
https://openalex.org/W2999251284,https://openalex.org/W4311518291,https://doi.org/10.36233/0507-4088-140,130th anniversary of virology,2022-11-19,editorial,https://api.openalex.org/works?filter=cites:W4311518291,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Bacteriophages and microbial interactions; Viral gastroenteritis research and epidemiology,Medicine; Environmental Science; Medicine,Health Sciences; Physical Sciences; Health Sciences,Pandemic,Virology; Smallpox; Biology; Pandemic; Poliomyelitis; Vaccination; Disease; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Medicine; Pathology,"Influenza, Human; Viruses; Animals; Anniversaries and Special Events; Antiviral Agents; Antiviral Agents; Ecosystem; Humans; Pandemics; Pandemics; Virology; Virology; Viruses",None; None; None; None; None; therapeutic use; None; None; None; prevention & control; None; history; genetics
https://openalex.org/W2999251284,https://openalex.org/W4315498090,https://doi.org/10.31631/2073-346-2022-21-6-34-47,Preclinical Studies of the Specific Activity of the Live Culture Vaccine VACD6 against Smallpox and other Orthopoxvirus Infections,2023-01-09,article,https://api.openalex.org/works?filter=cites:W4315498090,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Rabies epidemiology and control,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Orthopoxvirus; Smallpox vaccine; Monkeypox; Poxviridae; Attenuated vaccine; Variola virus,Orthopoxvirus; Vaccinia; Smallpox vaccine; Medicine; Smallpox; Virology; Vaccination; Monkeypox; Poxviridae; Immunology; Attenuated vaccine; Immunization; Variola virus; Virulence; Immune system; Biology; Recombinant DNA; Biochemistry; Gene,,
https://openalex.org/W2999251284,https://openalex.org/W3037387038,https://doi.org/10.15789/2220-7619-pai-1375,Route-coupled pathogenicity and immunogenicity of vaccinia virus variant inoculated mice,2020-06-24,article,https://api.openalex.org/works?filter=cites:W3037387038,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Orthopoxvirus; Monkeypox; Smallpox vaccine; Poxviridae; Smallpox virus; Variola virus,Vaccinia; Virology; Orthopoxvirus; Biology; Monkeypox; Virus; Smallpox; Smallpox vaccine; Poxviridae; Smallpox virus; Vaccination; Variola virus; Gene; Genetics; Recombinant DNA,,
https://openalex.org/W2999251284,https://openalex.org/W4251350997,https://doi.org/10.35825/2587-5728-2020-4-1-66-85,Evolution of means and principles of smallpox vaccination,2020-03-16,article,https://api.openalex.org/works?filter=cites:W4251350997,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; SARS-CoV-2 and COVID-19 Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Smallpox vaccine; Smallpox virus; Duck embryo vaccine,Smallpox; Vaccination; Virology; Smallpox vaccine; Smallpox virus; Virus; Duck embryo vaccine; Vaccinia; Biology; Medicine; Genetics; Rabies virus; Recombinant DNA; Gene,,
https://openalex.org/W2999251284,https://openalex.org/W4405857199,https://doi.org/10.17116/molgen20244204149,Detection of smallpox by laboratory method of ELISA immuno assay after its inactivation with formaldehyde,2024-01-01,article,https://api.openalex.org/works?filter=cites:W4405857199,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,,Formaldehyde; Virology; Smallpox; Chromatography; Chemistry; Biology; Biochemistry; Vaccination,,
https://openalex.org/W2999251284,https://openalex.org/W4408433374,https://doi.org/10.3103/s0891416824700411,Detection of Smallpox by the Laboratory Method of ELISA Immunoassay after Its Inactivation with Formaldehyde,2024-12-01,article,https://api.openalex.org/works?filter=cites:W4408433374,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Bacteriophages and microbial interactions,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Environmental Science",Life Sciences; Life Sciences; Physical Sciences,,Biology; Immunoassay; Formaldehyde; Smallpox; Virology; Molecular biology; Immunology; Antibody; Vaccination; Biochemistry,,
