first_order_id,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,second_order_id
10.2903/j.efsa.2021.7108,The Chinese Hamster Ovary Cell-Based H9 HA Subunit Avian Influenza Vaccine Provides Complete Protection against the H9N2 Virus Challenge in Chickens,2024-01-22,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Respiratory viral infections research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Duck embryo vaccine; H5N1 genetic structure,Virology; Influenza A virus subtype H5N1; Chinese hamster ovary cell; Biology; Influenza vaccine; Antigenic drift; Hemagglutinin (influenza); Duck embryo vaccine; H5N1 genetic structure; Virus; Vaccination; Antigen; Protein subunit; Adjuvant; Microbiology; Cell culture; Gene; Medicine; Immunology; Genetics; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Rabies virus; Disease; Pathology,"Animals; Antibodies, Viral; CHO Cells; Chickens; Cricetinae; Cricetulus; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinins; Humans; Influenza A Virus, H9N2 Subtype; Influenza Vaccines; Influenza in Birds; Vaccines, Subunit",genetics; genetics,10.3390/v16010163
10.2903/j.efsa.2022.7415,"Enzootic Circulation, Massive Gull Mortality and Poultry Outbreaks during the 2022/2023 High-Pathogenicity Avian Influenza H5N1 Season in the Czech Republic",2024-01-31,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Virology and Viral Diseases; Viral Infections and Vectors,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Reassortment; Enzootic; Molecular Epidemiology,Reassortment; Influenza A virus subtype H5N1; Outbreak; Enzootic; Biology; Genotype; Veterinary medicine; Phylogenetic tree; Virulence; Molecular epidemiology; Influenza A virus; Virology; Virus; Genetics; Gene; Disease; Medicine; Infectious disease (medical specialty); Pathology; Coronavirus disease 2019 (COVID-19),"Animals; Birds; Charadriiformes; Czech Republic; Disease Outbreaks; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Phylogeny; Poultry; Poultry Diseases; Seasons; Virulence",epidemiology; veterinary; genetics; epidemiology; epidemiology,10.3390/v16020221
10.2903/j.efsa.2022.7289,In Ovo Models to Predict Virulence of Highly Pathogenic Avian Influenza H5-Viruses for Chickens and Ducks,2024-04-04,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Virus Infections Studies; Animal Disease Management and Epidemiology,Medicine; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Health Sciences; Life Sciences; Life Sciences,In ovo; Highly pathogenic; Cloaca,In ovo; Influenza A virus subtype H5N1; Virulence; Virology; Highly pathogenic; Biology; Cloaca; Microbiology; Virus; Gene; Genetics; Embryo; Ecology,"Animals; Chick Embryo; Chickens; Ducks; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Poultry Diseases; Virulence; Virus Replication",virology; virology; pathogenicity; virology; virology,10.3390/v16040563
10.2903/j.efsa.2022.7289,"Mass Mortality in Terns and Gulls Associated with Highly Pathogenic Avian Influenza Viruses in Caspian Sea, Kazakhstan",2024-10-24,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Virus Infections Studies; Hepatitis Viruses Studies and Epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Highly pathogenic,Influenza A virus subtype H5N1; Highly pathogenic; Biology; Geography; Zoology; Fishery; Virology; Virus,,,10.3390/v16111661
10.2903/j.efsa.2022.7415,H5N1 Avian Influenza: A Narrative Review of Scientific Advances and Global Policy Challenges,2025-06-29,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral Infections and Vectors,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Pandemic; Global Health; Preparedness,Influenza A virus subtype H5N1; Pandemic; Global health; Transmission (telecommunications); Preparedness; Public health; Business; Vaccination; Environmental health; Economic growth; Political science; Biology; Medicine; Virology; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Economics; Disease; Virus; Engineering; Nursing; Pathology; Law; Electrical engineering,"Animals; Antiviral Agents; Birds; Global Health; Health Policy; Humans; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza in Birds; Influenza, Human; Pandemics",therapeutic use; genetics; immunology; prevention & control; prevention & control; prevention & control,10.3390/v17070927
10.2903/j.efsa.2021.7108,System Biology Approach to Identify the Hub Genes and Pathways Associated with Human H5N1 Infection,2023-07-21,article,interferon and immune responses,Immunology,Life Sciences,interferon and immune responses; Influenza Virus Research Studies; Viral Infections and Vectors,Immunology and Microbiology; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,,Biology; Gene; Computational biology; Systems biology; Influenza A virus subtype H5N1; Genetics; Virus,,,10.3390/vaccines11071269
10.2903/j.efsa.2021.7108,Immunogenicity and Cross-Protective Efficacy Induced by an Inactivated Recombinant Avian Influenza A/H5N1 (Clade 2.3.4.4b) Vaccine against Co-Circulating Influenza A/H5Nx Viruses,2023-08-22,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Culling; Inactivated vaccine,Influenza A virus subtype H5N1; Immunogenicity; Virology; Biology; Clade; Culling; Inactivated vaccine; Vaccination; Antigenic drift; Influenza A virus; Antigen; Virus; Gene; Immunology; Phylogenetics; Genetics; Animal science; Herd,,,10.3390/vaccines11091397
10.2903/j.efsa.2022.7289,"Recent Occurrence, Diversity, and Candidate Vaccine Virus Selection for Pandemic H5N1: Alert Is in the Air",2024-09-12,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Respiratory viral infections research,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Pandemic,Influenza A virus subtype H5N1; Clade; Pandemic; Outbreak; Biology; Hemagglutinin (influenza); Virology; Goose; Geography; Virus; Zoology; Phylogenetic tree; Ecology; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Genetics; Medicine; Disease; Gene; Pathology,,,10.3390/vaccines12091044
10.2903/j.efsa.2016.4687,"Highly Pathogenic Avian Influenza (HPAI H5Nx, Clade 2.3.4.4.b) in Poultry and Wild Birds in Sweden: Synopsis of the 2020–2021 Season",2022-07-08,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Biosecurity; Flock; Highly pathogenic; Poultry farming,Influenza A virus subtype H5N1; Biosecurity; Flock; Outbreak; Highly pathogenic; Biology; Poultry farming; Clade; Veterinary medicine; Zoology; Virology; Phylogenetics; Ecology; Virus; Medicine; Gene; Biochemistry,,,10.3390/vetsci9070344
10.2903/j.efsa.2021.7108,"Highly Pathogenic Avian Influenza (HPAI H5Nx, Clade 2.3.4.4.b) in Poultry and Wild Birds in Sweden: Synopsis of the 2020–2021 Season",2022-07-08,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Biosecurity; Flock; Highly pathogenic; Poultry farming,Influenza A virus subtype H5N1; Biosecurity; Flock; Outbreak; Highly pathogenic; Biology; Poultry farming; Clade; Veterinary medicine; Zoology; Virology; Phylogenetics; Ecology; Virus; Medicine; Gene; Biochemistry,,,10.3390/vetsci9070344
10.2903/j.efsa.2021.7108,"Molecular Survey on A, B, C and New Avian Metapneumovirus (aMPV) Subtypes in Wild Birds of Northern-Central Italy",2022-07-20,article,Respiratory viral infections research,Epidemiology,Health Sciences,Respiratory viral infections research; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Metapneumovirus; Molecular Epidemiology; Anas,Metapneumovirus; Biology; Virology; Molecular epidemiology; Virus; Anas; Serology; Human metapneumovirus; Zoology; Genotype; Gene; Genetics; Respiratory tract infections; Respiratory system; Antibody; Anatomy,,,10.3390/vetsci9070373
10.1787/0b55736e-en,Modern approaches to assessing the impact on the economy and society: trends and problems,2025-01-01,article,Economic and Technological Developments in Russia,Development,Social Sciences,Economic and Technological Developments in Russia,Social Sciences,Social Sciences,,Political science; Economics,,,10.35668/2520-6524-2024-4-10
10.1787/0b55736e-en,European partnerships and missions — instruments of the EU innovative transformation policy: implementation experience and opportunities for Ukraine,2025-01-01,article,Economic Issues in Ukraine,"General Economics, Econometrics and Finance",Social Sciences,Economic Issues in Ukraine; University-Industry-Government Innovation Models; Regional Development and Policy,"Economics, Econometrics and Finance; Business, Management and Accounting; Social Sciences",Social Sciences; Social Sciences; Social Sciences,,Transformation (genetics); Political science; Business; Process management; Engineering management; Engineering; Biochemistry; Chemistry; Gene,,,10.35668/2520-6524-2025-2-01
10.1787/0b55736e-en,Strategic role of innovation in transforming economic systems in the age of global competition,2025-01-01,article,Economic and Business Development Strategies,Economics and Econometrics,Social Sciences,Economic and Business Development Strategies; Economic Issues in Ukraine; Business and Economic Development,"Economics, Econometrics and Finance; Economics, Econometrics and Finance; Environmental Science",Social Sciences; Social Sciences; Physical Sciences,,Competition (biology); Industrial organization; Economic geography; Economics; Business; Economic system; Ecology; Biology,,,10.35774/econa2025.01.565
10.2903/j.efsa.2022.7415,Current status and future challenges of avian influenza – a literature review,2024-05-20,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral Infections and Vectors,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,,Influenza A virus subtype H5N1; Current (fluid); Geography; Virology; Medicine; Engineering; Virus; Electrical engineering,,,10.4081/idhm.2024.386
10.2903/j.efsa.2022.7415,Current situation and control strategies of H9N2 avian influenza in South Korea,2022-12-07,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Lineage (genetic),Influenza A virus subtype H5N1; Lineage (genetic); Pathogenicity; Avian influenza virus; Vaccination; Virology; Biology; Virus; Genetics; Gene; Microbiology,"Influenza A Virus, H9N2 Subtype; Influenza in Birds; Poultry Diseases; Animals; Influenza A Virus, H9N2 Subtype; Influenza in Birds; Influenza in Birds; Phylogeny; Poultry; Poultry Diseases; Poultry Diseases; Republic of Korea; Republic of Korea",genetics; prevention & control; epidemiology; prevention & control; epidemiology; epidemiology,10.4142/jvs.22216
10.2903/j.efsa.2022.7415,A Qualitative Assessment of the Risk of Acquiring Avian Influenza from Poultry and Game Bird Meat Poultry products,2023-07-20,report,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral gastroenteritis research and epidemiology; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Flock; Highly pathogenic; Poultry farming; Biosecurity; Case fatality rate,Influenza A virus subtype H5N1; Flock; Outbreak; Risk assessment; Highly pathogenic; Biology; Poultry farming; Biosecurity; Case fatality rate; Veterinary medicine; Environmental health; Virology; Medicine; Virus; Ecology; Population; Computer security; Computer science,,,10.46756/sci.fsa.vlf743
10.2903/j.efsa.2022.7415,H5N1 Avian Influenza Outbreak Caused Massive Mortality of Chicks of Sandwich Tern Thalasseus sandvicensis in the Lagoon of Venice,2024-11-07,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; COVID-19 epidemiological studies,Medicine; Mathematics,Health Sciences; Physical Sciences,Tern,Outbreak; Tern; Influenza A virus subtype H5N1; Zoology; Biology; Geography; Fishery; Veterinary medicine; Virology; Medicine; Virus,,,10.5253/arde.2024.a5
10.2903/j.efsa.2022.7289,"An epidemiological overview of human infections with HxNy avian influenza in the Western Pacific Region, 2003–2022",2022-11-07,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Pandemic; Highly pathogenic,Influenza A virus subtype H5N1; Transmission (telecommunications); Pandemic; Human mortality from H5N1; Epidemiology; Public health; Environmental health; China; Highly pathogenic; Virology; Medicine; Geography; Disease; Coronavirus disease 2019 (COVID-19); Virus; Infectious disease (medical specialty); Electrical engineering; Nursing; Archaeology; Pathology; Internal medicine; Engineering,"Influenza A Virus, H3N8 Subtype; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H7N9 Subtype; Influenza A Virus, H9N2 Subtype; Influenza in Birds; Influenza, Human; Animals; Humans",,10.5365/wpsar.2022.13.4.987
10.1787/0b55736e-en,Factores claves para impulsar la colaboración en actividades de innovación en las empresas PYMEs,2025-07-31,article,Innovation and Knowledge Management,Strategy and Management,Social Sciences,Innovation and Knowledge Management; Intellectual Capital and Performance Analysis; Regional Development and Innovation,"Business, Management and Accounting; Business, Management and Accounting; Social Sciences",Social Sciences; Social Sciences; Social Sciences,,Business; Political science; Humanities; Art,,,10.55813/gaea/jessr/v5/n3/209
10.2903/j.efsa.2021.7108,Global risk mapping of highly pathogenic avian influenza H5N1 and H5Nx in the light of epidemic episodes occurring from 2020 onward,2025-02-13,preprint,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Zoonotic diseases and public health,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Highly pathogenic,Influenza A virus subtype H5N1; Highly pathogenic; Virology; Biology; Geography; Virus,,,10.7554/elife.104748
