unique_identifier,title,document_type,published_on,document_url,source_specific_tags,top_topics,languages,document_theme,first_order_unique_identifier
fao-5b37d0621b091aa51d5b58457373bf13,"The impact of climate change on animal diseases, trade, and food security in Europe and Central Asia",Publication,2017-01-01,https://openknowledge.fao.org/handle/20.500.14283/mu348s,"2 - Совещания, value chains, Документы совещаний","Food and Agriculture Organization, Disease, Bluetongue disease",spa,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health, science and technology>natural science>biology, economy, business and finance>economic sector>agriculture, environment, health>diseases and conditions>communicable disease>epidemic",10.4060/i4787e
fao-886c2827b2ef6547c4cd746ae3f5082a,"The effect of climate change on animal diseases, trade and food security in the REU region",Publication,2017-01-01,https://openknowledge.fao.org/handle/20.500.14283/MU348E,"2 - Совещания, value chains, Документы совещаний","Food and Agriculture Organization, Food, Foot-and-mouth disease",eng,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health, environment, environment>climate change, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, economy, business and finance>economic sector>agriculture",10.4060/i4787e
fao-f33fc7515c63eaddb6a74120db2ca1ab,"The impact of climate change on animal diseases, trade, and food security in Europe and Central Asia",Publication,2017-01-01,https://openknowledge.fao.org/handle/20.500.14283/MU348S,"2 - Совещания, value chains, Документы совещаний","Food and Agriculture Organization, Disease, Bluetongue disease",spa,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health, science and technology>natural science>biology, economy, business and finance>economic sector>agriculture, environment, health>diseases and conditions>communicable disease>epidemic",10.4060/i4787e
unenvironment-70e42c6246917fa8306dd47f232f49d6,Connecting Global Priorities: Biodiversity and Human Health,Publication,2016-10-11,https://wedocs.unep.org/20.500.11822/7508,,"Biodiversity, Ecosystem, Ecosystem service",eng,"health>health treatment, science and technology, science and technology>natural science, health, environment, science and technology>natural science>biology, environment>nature, health>diseases and conditions, health>health treatment>diet",10.4060/i4787e
fao-5f50ee6b0e8def7a6385a3e969a74af8,"Drivers, Dynamics and Epidemiology of Antimicrobial Resistance In animal production",Publication,2016-01-01,https://openknowledge.fao.org/handle/20.500.14283/I6209E,"1 - Продукты знаний, Publicaciones, value chains","Antimicrobial resistance, Horizontal gene transfer, Bacteria",eng,"lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, lifestyle and leisure>lifestyle>food and drink",10.4060/i4787e
govdeptsspain-48e31898fe03a9d29a923eb20e5de75f,The Second Report on the State of the World’s Animal Genetic Resources for Food and Agriculture,Publication,2015-10-29,https://www.mapa.gob.es/es/ganaderia/temas/zootecnia/thesecondreportanimalgeneticresourcesforfoodandagriculturefao2015_tcm30-119161.pdf,,"Animal genetic resources for food and agriculture, Biodiversity, Zebu",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology>natural science>biology, science and technology, economy, business and finance>economic sector>agriculture",10.4060/i4787e
cgiar-1b8c0551c1dcbe9648ca59d8ab9b16b9,Connecting global priorities: biodiversity and human health: a state of knowledge review.,Publication,2015-07-27,https://hdl.handle.net/10568/67397,"Bioversity Books, Bioversity International, CGIAR research centers","Biodiversity, Ecosystem, Climate change adaptation",eng,"health>health treatment, science and technology, science and technology>natural science, environment, science and technology>natural science>biology, health, health>diseases and conditions, environment>nature, health>health treatment>diet",10.4060/i4787e
who-d5eda4ee267135df16fb1f7ce6413536,Connecting global priorities: biodiversity and human health: a state of knowledge review,Publication,2015-06-04,https://apps.who.int/iris/handle/10665/174012,,"Biodiversity, Sustainability, Ecosystem services",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, science and technology, science and technology>natural science, health, environment, science and technology>natural science>biology, environment>nature, environment>natural resources, health>diseases and conditions>communicable disease>virus disease",10.4060/i4787e
oieint-792bc8b30a79a1d09a14ed5ebe3b43a1,Global strategy for the control and eradication of PPR,Publication,2015-01-01,https://doc.oie.int/dyn/portal/index.xhtml?page=alo&aloId=32164&req=101,,"Epidemiology, Rinderpest, Health",eng,"health>diseases and conditions, health, science and technology",10.4060/i4787e
fao-2e84fc978a27b018d7ea569a212fad6b,Global Strategy for the Control and Eradication of PPR,Publication,2015-01-01,https://openknowledge.fao.org/handle/20.500.14283/i4460e,"1 - Продукты знаний, Publicaciones, value chains","World Organisation for Animal Health, Eradication of infectious diseases, Vaccine",eng,"health>diseases and conditions, health",10.4060/i4787e
fao-425b66bd40acdd5ead8e6f5e6b0d0be9,Global Strategy for the Control and Eradication of PPR,Publication,2015-01-01,https://openknowledge.fao.org/handle/20.500.14283/I4460E,"1 - Продукты знаний, Publicaciones, value chains","Epidemiology, Vaccination, Ovine rinderpest",eng,"health>diseases and conditions, health",10.4060/i4787e
fao-9e52d14c44675b0e8e19a9541f290103,Global Strategy for the Control and Eradication of Peste des Petits Ruminants,Publication,2015-01-01,https://openknowledge.fao.org/handle/20.500.14283/I4460F,"1 - Продукты знаний, Publicaciones, value chains","Risk, Animal, Preventive healthcare",fre,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease",10.4060/i4787e
fao-d81a3173bd8e8cc6cffea834ae506e46,Status Report on Antimicrobial Resistance,Publication,2015-01-01,http://www.fao.org/documents/card/en/c/349cf5a9-575a-47fb-98e4-82da955e74b3,"2 - Совещания, value chains, Документы совещаний","Biology, Antibiotic, Food and Agriculture Organization",spa,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, health, lifestyle and leisure>lifestyle>food and drink, economy, business and finance>economic sector>agriculture, science and technology, politics",10.4060/i4787e
idsssingapore-a92c0fee1966133a20ac4b8d98f5e92c,NTS Bulletin (Jan 2014),Periodical,2014-01-26,https://www.rsis.edu.sg/rsis-publication/nts/2448-nts-bulletin-january-2014/,,"Human security, Liquefied natural gas, International Food Policy Research Institute",eng,"economy, business and finance, economy, business and finance>economic sector, environment, environment>natural resources, economy, business and finance>economic sector>energy and resource, health",10.4060/i4787e
idsssingapore-8faf6ef318b3bc86accf96fecd5fac03,NTS Bulletin (Jan 2014),Periodical,2014-01-26,https://rsis.edu.sg/rsis-publication/nts/2448-nts-bulletin-january-2014/,,"Human security, Liquefied natural gas, International Food Policy Research Institute",eng,"economy, business and finance, economy, business and finance>economic sector, environment, environment>natural resources, economy, business and finance>economic sector>energy and resource, health",10.4060/i4787e
fao-08b5010939de3f3731b3083f9ccbe896,Draft Second Report on the State of the World's Animal Genetic Resources for Food and Agriculture. Part 1 & 2.,Publication,2014-01-01,https://openknowledge.fao.org/handle/20.500.14283/mm313e,"2 - Совещания, value chains, Документы совещаний","Sanga cattle, Animal genetic resources for food and agriculture, Haplogroup",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology>natural science>biology, economy, business and finance>economic sector>agriculture, science and technology",10.4060/i4787e
fao-4e7fdaa25b43e2b23609634c5b20b2da,Draft Second Report on the State of the World’s Animal Genetic Resources for Food and Agriculture. Part 1 & 2,Publication,2014-01-01,https://openknowledge.fao.org/handle/20.500.14283/AT516E,"2 - Совещания, value chains, Документы совещаний","Animal genetic resources for food and agriculture, Haplotype, Cattle",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology>natural science>biology, economy, business and finance>economic sector>agriculture, science and technology",10.4060/i4787e
fao-51c9f1bbd97e6d9c7614db94bac4c7f5,Draft Second Report on the State of the World's Animal Genetic Resources for Food and Agriculture. Part 1 & 2.,Publication,2014-01-01,https://openknowledge.fao.org/handle/20.500.14283/MM313E,"2 - Совещания, value chains, Документы совещаний","Animals, Domesticated animals, Food and Agriculture Organization",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology>natural science>biology, economy, business and finance>economic sector>agriculture, science and technology",10.4060/i4787e
