unique_identifier,title,document_type,published_on,document_url,source_specific_tags,top_topics,languages,document_theme,first_order_unique_identifier
randcorporation-0ef0b7b008a89fe35de6acb6399c6833,The Problem of Surge Capacity,Blog post,2023-07-10,https://www.rand.org/pubs/commentary/2023/07/the-problem-of-surge-capacity.html,,"Option (finance), Futures contract, Economy",eng,"disaster, accident and emergency incident, economy, business and finance, economy, business and finance>business information, economy, business and finance>business information>human resources, politics, science and technology, science and technology>social sciences, economy, business and finance>economy, economy, business and finance>business information>human resources>management, science and technology>social sciences>economics, politics>government, disaster, accident and emergency incident>accident and emergency incident",randcorporation-9528b18dddbae0028543790ac9330f60
randcorporation-d66bed6c81a4b74665aa331e70c511de,An Opportunity to Learn from Our COVID-19 Successes and Failures,Blog post,2023-04-27,https://www.rand.org/blog/2023/04/an-opportunity-to-learn-from-our-covid-19-successes.html,,"Pandemic and All-Hazards Preparedness Act, Health, Politics",eng,"disaster, accident and emergency incident, health, science and technology, politics>government, politics, disaster, accident and emergency incident>accident and emergency incident",randcorporation-9528b18dddbae0028543790ac9330f60
randcorporation-6dbc3102fc3cd20a6375254ea3b9cb6e,An Opportunity to Learn from Our COVID-19 Successes and Failures,Blog post,2023-04-27,https://www.rand.org/pubs/commentary/2023/04/an-opportunity-to-learn-from-our-covid-19-successes.html,,"Pandemic and All-Hazards Preparedness Act, Pandemic, Health",eng,"disaster, accident and emergency incident, health, disaster, accident and emergency incident>accident and emergency incident, politics>government, politics",randcorporation-9528b18dddbae0028543790ac9330f60
randcorporation-17a31b59a2a1f2c40cb143ccfb8190e6,"Lessons from the Pandemic, Diplomacy in Ukraine, Defending Taiwan: RAND Weekly Recap",Blog post,2022-11-04,https://www.rand.org/blog/2022/11/weekly-recap-november-04.html,,"Pandemic, United States, COVID-19 pandemic",eng,"conflicts, war and peace, conflicts, war and peace>armed conflict, health, health>diseases and conditions, conflicts, war and peace>armed conflict>war",randcorporation-9528b18dddbae0028543790ac9330f60
who-17b2763b1af2ef755b84cc8e27337a93,Landscape analysis of the opportunities and challenges for neurotechnology in global health,Publication,2025-06-30,https://apps.who.int/iris/handle/10665/381761,1. Headquarters,"Neuromodulation (medicine), Neurotechnology, Neuroimaging",eng,"health>health treatment, health>diseases and conditions, science and technology, health, health>health treatment>medicine",who-21e58fa0cb28e055c4cacde8da6855c0
unidir-411b02f99f1e345178b87500075e8943,"2023 Biorisks, Biosecurity and Biological Disarmament Conference Report",Publication,2024-07-09,https://unidir.org/publication/2023-biorisks-biosecurity-and-biological-disarmament-conference-report/,,"Biosecurity, United Nations Office for Disarmament Affairs, Governance",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology, health, politics, science and technology>natural science>biology>genetics",who-21e58fa0cb28e055c4cacde8da6855c0
who-269e5872975525599bc2ffaddd1d011e,"Global Guiding Framework: Responsible Use of Life Sciences: Mitigating Biological Risks, Governing Dual-Use Research",Publication,2023-06-14,https://apps.who.int/iris/handle/10665/369236,,"Health, Preventive healthcare, Technology",chi,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions, science and technology, health, economy, business and finance>economic sector>computing and information technology",who-21e58fa0cb28e055c4cacde8da6855c0
who-083c2a2238ce6b3cd059c032a7e92b40,Global policy framework for the responsible use of life sciences: mitigating biological risks and governing dual research,Publication,2023-06-13,https://apps.who.int/iris/handle/10665/369131,,"Governance, Safety, Natural environment",fre,"science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology, health>diseases and conditions, science and technology, science and technology>natural science>biology>genetics, health, health>diseases and conditions>communicable disease>virus disease",who-21e58fa0cb28e055c4cacde8da6855c0
who-4edc91b17fa672bc52fdef05a27b0791,A global guideline framework for the responsible use of the life sciences: reducing biological risks and regulating dual-use research,Publication,2023-06-13,https://apps.who.int/iris/handle/10665/369130,,"Branches of science, Ecosystem, Artificial intelligence",ara,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, health, health>diseases and conditions, science and technology, science and technology>natural science>biology, economy, business and finance>economic sector>computing and information technology, lifestyle and leisure>lifestyle>food and drink",who-21e58fa0cb28e055c4cacde8da6855c0
who-7f17601c4d68f6e97900f13184888703,Global Guidelines for the Responsible Use of Life Sciences Research: Biological Risk Reduction and Management of Dual Use Research,Publication,2023-06-13,https://apps.who.int/iris/handle/10665/369132,,"Branches of science, Risk, Innovation",rus,"science and technology>natural science, science and technology>natural science>biology, science and technology, health>diseases and conditions, health, science and technology>natural science>biology>genetics",who-21e58fa0cb28e055c4cacde8da6855c0
who-2328628190847b6aedf513fff1ba338d,Global Guidance Framework for Responsible Use of Life Sciences: Biohazard Reduction and Governance of Dual-Use Research,Publication,2023-06-09,https://apps.who.int/iris/handle/10665/368979,,"Natural environment, Infodemic, Governance",spa,"lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, science and technology>natural science>biology, science and technology, health>diseases and conditions, health, science and technology>natural science>biology>genetics, lifestyle and leisure>lifestyle>food and drink",who-21e58fa0cb28e055c4cacde8da6855c0
who-aa3ec977c0703d631c5009c21f3c2496,Global guidance framework for the responsible use of life sciences: mitigating biological risks and governing dual-use research,Publication,2023-01-01,https://apps.who.int/iris/handle/10665/374885,2. Regional Office for Africa,"Branches of science, Disease, Biological warfare",por,"science and technology>natural science>biology, science and technology>natural science, science and technology, science and technology>natural science>biology>genetics, health>diseases and conditions, health, science and technology>social sciences",who-21e58fa0cb28e055c4cacde8da6855c0
unidir-e7852bb83bbd5a3ce4ec5dccb8d2e96a,Assessing the SecBio Platform Proposal for the Biological Weapons Convention,Publication,2022-12-07,https://unidir.org/publication/assessing-the-secbio-platform-proposal-for-the-biological-weapons-convention/,,"Biosecurity, Biological Weapons Convention, United Nations Security Council Resolution 1540",eng,"arts, culture and entertainment, arts, culture and entertainment>culture, health, science and technology, education, arts, culture and entertainment>culture>library and museum",who-21e58fa0cb28e055c4cacde8da6855c0
hiqaie-fe494431b50207363ef7553db68fc69d,Catalogue of institutions undertaking COVID-19 horizon scanning,Clinical guidance,2022-10-19,https://www.hiqa.ie/reports-and-publications/health-technology-assessment/catalogue-institutions-undertaking-covid-19,,"Health, Health informatics, COVID-19 vaccine",eng,"health>health treatment, science and technology>research, health, science and technology, health>health treatment>medicine, science and technology>research>medical research",who-21e58fa0cb28e055c4cacde8da6855c0
interacademies-87ccbd94e76c0729d54d394ee120e1d4,Global guidance framework for the responsible use of the life sciences,Publication,2022-09-12,https://www.interacademies.org/publication/global-guidance-framework-responsible-use-life-sciences,,"Governance, Biosecurity, Biosafety",eng,"science and technology>natural science, science and technology>research, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions, health, science and technology>research>medical research",who-21e58fa0cb28e055c4cacde8da6855c0
who-f6488bdadd89245cefef23285bb10d1b,Global guidance framework for the responsible use of the life sciences: mitigating biorisks and governing dual-use research,Publication,2022-09-07,https://apps.who.int/iris/handle/10665/362313,,"Branches of science, Biodiversity, Gain-of-function research",eng,"science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions, science and technology, health, science and technology>natural science>biology>genetics",who-21e58fa0cb28e055c4cacde8da6855c0
